TIME MESSAGEID LATENCY
TIME MESSAGEID LATENCY
TIME MESSAGEID LATENCY
2016-12-22 22:19:58.786 92174fe5-39b7-429a-92e4-7eebf7d5d240 136
2016-12-22 22:19:58.787 6009bd7e-7877-4467-bbd7-7298d388d395 137
2016-12-22 22:19:58.788 f7a55e05-274d-4e40-aa43-ff3a65277438 138
2016-12-22 22:19:58.788 2a9037c6-29dc-4435-909b-eb2c6d0955c4 138
2016-12-22 22:19:58.789 c1e294fb-92b7-4d1b-b8cb-25e758301375 138
2016-12-22 22:19:58.790 42eff2ed-7b31-4f35-a225-6070742885e9 139
2016-12-22 22:19:58.790 60cd7dbe-2ef4-4922-8355-040b11fd823d 139
2016-12-22 22:19:58.790 ff63e7a4-5ecc-49cd-8f82-91b61333e43e 139
2016-12-22 22:19:58.791 84f32f29-bfd5-4044-9913-3cf5c280af28 140
2016-12-22 22:19:58.792 3809e6e1-ccda-44bc-b65f-3c93c0f38eb5 141
2016-12-22 22:19:58.792 d7d9fe46-29a5-4671-ae99-daff55b870cf 141
2016-12-22 22:19:58.793 b9345aad-9ff4-4c15-8431-2d9ca4d5d361 142
2016-12-22 22:19:58.794 b6cddbeb-f8ba-4449-8da1-7a40bdaaf997 142
2016-12-22 22:19:58.794 1bb46653-dc9a-4368-aa9f-23e3099b296d 142
2016-12-22 22:19:58.796 72bc3d9a-67e3-4019-9530-1356147e684f 144
2016-12-22 22:19:58.796 a4de4ffc-65eb-4e91-aa31-1c56ec771716 143
2016-12-22 22:19:58.796 158b0ec8-2e93-4404-82ab-540681c06893 143
2016-12-22 22:19:58.797 0d52e5c3-fcd7-4060-a683-c35d89554285 144
2016-12-22 22:19:58.797 6e281eff-404b-4541-b594-69be0d359e36 145
2016-12-22 22:19:58.798 6e28610e-1c9c-4d3e-8774-fd4abcde9459 145
2016-12-22 22:19:58.798 a5bf01e0-d1c1-4df1-8906-8c11c4916072 145
2016-12-22 22:19:58.798 ab29c08b-b750-411d-b444-33df69cbba3c 145
2016-12-22 22:19:58.799 245b01a5-bd16-483a-a805-d0643fe6b4a5 146
2016-12-22 22:19:58.800 6b5878d4-d83c-4767-932a-9b2b3360ca83 147
2016-12-22 22:19:58.800 10427093-c9a4-4677-93a1-2893827fcd0d 146
2016-12-22 22:19:58.801 3e5af8c1-b370-496b-88b6-09fb2559debe 147
2016-12-22 22:19:58.804 83929aac-0d9d-477a-bed7-11cddd4e9979 150
2016-12-22 22:19:58.804 3524d0f1-39fe-43ec-8ea0-9d1305bbb5cd 150
2016-12-22 22:19:58.805 617e3bd9-0cba-40e7-ab8c-84a1e8c7cbcc 151
2016-12-22 22:19:58.805 3340615e-fdd1-4807-a216-912be691f165 150
2016-12-22 22:19:58.806 1e155a24-7a8f-4085-8cfa-81ea3e6c271b 151
2016-12-22 22:19:58.807 0b2ecccd-b09f-469d-aa58-60b5a85e44f0 152
2016-12-22 22:19:58.808 3a6fd99f-57f6-4ade-ba0b-4d08b6900afc 153
2016-12-22 22:19:58.809 1d82d676-ef9c-4e64-9752-6b70797f6b6a 154
2016-12-22 22:19:58.811 003827fe-bc65-4972-a7b7-15bbe4e4a38e 156
2016-12-22 22:19:58.807 5ae27f2a-f192-438f-985c-6afbe5e3e33e 152
2016-12-22 22:19:58.811 362246e7-97d8-4a5c-98d4-17d73eeda649 156
2016-12-22 22:19:58.812 9fadbe33-46ff-418f-a234-dac3cd7d2d9d 157
2016-12-22 22:19:58.812 42a5b45e-b668-49ef-a9e0-ccd6ea271a80 156
2016-12-22 22:19:58.813 54d621b3-3402-4a26-9544-36cfa0fc3c0d 156
2016-12-22 22:19:58.813 1269c2f7-7439-4b58-b9a2-877d8970eb52 156
2016-12-22 22:19:58.814 6d07f9e9-c76a-42ee-abe5-52263cb3218c 154
2016-12-22 22:19:58.814 55e5e085-8c35-4253-9e47-347adf814c5b 157
2016-12-22 22:19:58.815 f1459d71-c3a2-4947-adbd-f24434350b4e 155
2016-12-22 22:19:58.816 8b017192-be52-4b4f-a6b1-b6a200b053d2 156
2016-12-22 22:19:58.816 f02efdd7-8105-4ac5-8b93-2f5fcad1a4bc 156
2016-12-22 22:19:58.817 a80b33a9-a903-4792-8b59-f58e7ebd1c6e 156
2016-12-22 22:19:58.817 e25d374d-7d30-4246-ba6b-c3940abeccce 156
2016-12-22 22:19:58.819 36eb02c5-b75a-4a90-90b5-59482cc733ec 159
2016-12-22 22:19:58.819 c7296f58-a36e-4b54-8390-e854aec34b42 158
2016-12-22 22:19:58.820 81ac316f-36b1-4dfd-9450-478fb7a5dc4a 159
2016-12-22 22:19:58.820 f50aed6c-7aef-47a1-a1d2-6039a3bd9b22 159
2016-12-22 22:19:58.820 e56e03a9-38a6-4f0c-aa3d-b58df55094b8 163
2016-12-22 22:19:58.822 05a8089d-34f4-44ca-a192-549c951c1f14 161
2016-12-22 22:19:58.822 5ae57e25-3e05-4c1b-9c95-2617a0e1b2f1 161
2016-12-22 22:19:58.822 bd7bdb1f-e15b-473e-ac91-8e3aaecd2290 164
2016-12-22 22:19:58.823 050b2df2-bf3f-4e8f-8201-5dd319f94be7 165
2016-12-22 22:19:58.824 0d16d3fc-efda-40f2-948b-26cdbccc6c8e 163
2016-12-22 22:19:58.824 9a1d6618-c567-4bb3-8172-01c3db4cba21 166
2016-12-22 22:19:58.895 1fa3deeb-7c01-452b-bc9c-086926a5650f 239
2016-12-22 22:19:58.897 58bb2566-79ba-4853-8443-aadbdc24e9dd 240
2016-12-22 22:19:58.900 6adca846-d77e-44f8-a67d-19e68fa3b42f 240
2016-12-22 22:19:58.916 a7ff5f24-ff4b-4f11-9645-c3c08d8c9508 258
